data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,note_it,note_en,nuovi_deceduti,nuovi_guariti
2020-03-27T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,425,75,500,658,1158,63,86,53,39,1250,11079,,,6,17
2020-03-28T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,441,71,512,730,1242,84,109,60,57,1359,13096,,,18,7
2020-03-29T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,451,71,522,808,1330,88,101,65,65,1460,13814,,,8,5
2020-03-30T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,484,75,559,849,1408,78,95,71,76,1555,14758,,,11,6
2020-03-31T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,503,72,575,917,1492,84,92,74,81,1647,15634,,,5,3
2020-04-01T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,496,72,568,976,1544,52,71,86,88,1718,16836,,,7,12
2020-04-02T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,503,73,576,1030,1606,62,73,92,93,1791,17833,,,5,6
2020-04-03T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,535,73,608,1056,1664,58,68,94,101,1859,18686,,,8,2
2020-04-04T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,553,74,627,1099,1726,62,73,95,111,1932,19896,,,10,1
2020-04-05T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,556,76,632,1142,1774,48,62,104,116,1994,21904,,,5,9
2020-04-06T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,563,74,637,1178,1815,41,52,108,123,2046,23464,,,7,4
2020-04-07T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,562,73,635,1224,1859,44,51,113,125,2097,24857,,,2,5
2020-04-08T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,563,65,628,1265,1893,34,62,133,133,2159,27438,,,8,20
2020-04-09T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,566,63,629,1313,1942,49,73,152,138,2232,28742,,,5,19
2020-04-10T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,568,62,630,1337,1967,25,70,187,148,2302,31156,,,10,35
2020-04-11T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,562,58,620,1381,2001,34,62,209,154,2364,33787,,,6,22
2020-04-12T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,552,53,605,1425,2030,29,52,223,163,2416,36098,,,9,14
2020-04-13T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,554,51,605,1445,2050,20,42,237,171,2458,37311,,,8,14
2020-04-14T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,552,53,605,1466,2071,21,43,255,175,2501,37877,,,4,18
2020-04-15T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,541,49,590,1491,2081,10,34,273,181,2535,39867,,,6,18
2020-04-16T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,525,48,573,1535,2108,27,44,284,187,2579,42405,,,6,11
